2019-04-16 09:15:44,080 INFO main - command line arguments: [-jvm4testexecution  /usr/lib/jvm/java-1.8.0-openjdk-amd64/bin  -mode  jkali  -scope  package  -srcjavafolder  /src/java/  -srctestfolder  /src/test/  -binjavafolder  /target/classes/  -bintestfolder  /target/test-classes/  -location  /home/jan_gerling/astor/defect4j_tests/math_58/  -dependencies  ./examples/libs/junit-4.4.jar  -flthreshold  0.5  -maxtime  100  -stopfirst  true]
2019-04-16 09:15:55,643 INFO main - -Executing Gzoltar classpath: /home/jan_gerling/astor/./outputMutation/AstorMain-math_58//bin//default from 259 classes with test cases
2019-04-16 09:15:55,646 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar fault localization: min susp value parameter: 0.5
2019-04-16 09:15:57,607 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - -gz-Adding classpath: [/home/jan_gerling/astor/./examples/libs/junit-4.4.jar, /home/jan_gerling/astor/./outputMutation/AstorMain-math_58//bin//default]
2019-04-16 09:20:20,327 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.util.FastMathTest#checkMissingFastMathClasses
2019-04-16 09:20:20,334 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.optimization.fitting.GaussianFitterTest#testMath519
2019-04-16 09:20:20,339 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar Test Result Total:2354, fails: 2, GZoltar suspicious 19965
2019-04-16 09:20:20,389 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar found: 2 with susp > 0.5, we consider: 2
2019-04-16 09:20:20,415 INFO main - building model: /home/jan_gerling/astor/./outputMutation/AstorMain-math_58//src//default, compliance level: 8
2019-04-16 09:20:42,574 INFO main - 
---- Initial suspicious size: 0
2019-04-16 09:20:42,678 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 51, file ConvergenceException.java
2019-04-16 09:21:08,006 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 339, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,007 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 340, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,007 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 341, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,008 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 336, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,009 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 343, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,009 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 346, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,010 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 345, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,010 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 353, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,011 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 355, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,011 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 356, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,012 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 354, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,013 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 363, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,013 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 364, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,014 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 366, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,015 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 365, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,028 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 361, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,029 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 369, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,030 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 371, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,030 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 370, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,031 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 373, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,032 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 374, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,032 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 375, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,033 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 376, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,033 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 377, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,034 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 380, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,035 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 384, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,035 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 387, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,036 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 386, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,036 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 389, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,037 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 390, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,038 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 392, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,038 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 393, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,039 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 391, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,039 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 383, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,040 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 399, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,053 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 402, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,053 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 403, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,054 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 401, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,055 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 411, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,055 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 409, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,056 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 417, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,056 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 420, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,057 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 418, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,058 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 422, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,058 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 397, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,059 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 431, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,059 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 441, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,060 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 444, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,061 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 447, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,061 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 446, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,062 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 443, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,062 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 440, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,063 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 316, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,063 INFO main - --ModificationPoint:CtWhileImpl, suspValue 0.0, line 248, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,064 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 482, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,077 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 481, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,077 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 485, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,078 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 484, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,078 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 489, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,079 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 491, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,079 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 490, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,080 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 493, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,080 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 487, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,081 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 498, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,082 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 501, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,082 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 502, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,083 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 503, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,083 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 499, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,084 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 505, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,084 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 506, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,085 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 509, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,086 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 507, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,086 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 515, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,087 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 516, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,088 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 520, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,088 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 518, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,105 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 522, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,106 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 527, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,106 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 526, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,107 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 529, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,107 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 531, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,108 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 523, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,108 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 533, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,109 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 517, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,110 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 542, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,110 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 541, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,111 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 544, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,111 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 545, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,112 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 538, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,113 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 547, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,113 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 548, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,114 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 551, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,114 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 549, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,115 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 556, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,125 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 558, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,125 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 557, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,126 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 565, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,127 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 564, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,127 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 567, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,128 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 570, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,129 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 568, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,129 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 572, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,130 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 574, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,130 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 578, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,131 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 575, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,132 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 582, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,132 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 583, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,133 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 587, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,133 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 595, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,134 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 593, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,135 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 599, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,135 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 600, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,136 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 602, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,153 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 601, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,153 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 597, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,154 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 607, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,155 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 606, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,155 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 610, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,156 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 614, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,156 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 616, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,157 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 615, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,158 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 613, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,158 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 620, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,159 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 561, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,159 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 653, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,160 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 652, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,160 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 655, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,161 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 656, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,161 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 650, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,162 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 665, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,163 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 667, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,163 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 666, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,164 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 669, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,164 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 674, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,177 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 682, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,177 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 683, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,178 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 684, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,179 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 686, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,179 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 687, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,180 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 688, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,180 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 690, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,181 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 691, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,181 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 692, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,182 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 685, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,183 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 697, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,183 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 698, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,184 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 699, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,184 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 700, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,185 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 704, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,186 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 705, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,187 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 706, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,187 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 707, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,188 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 703, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,188 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 680, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,193 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 675, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,194 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 714, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,195 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 715, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,195 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 660, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,196 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 720, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,216 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 723, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,217 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 722, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,217 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 726, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,218 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 725, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,218 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 721, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,219 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 734, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,220 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 733, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,220 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 736, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,221 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 730, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,221 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 729, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,222 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 742, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,222 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 741, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,223 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 772, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,223 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 773, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,224 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 775, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,225 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 776, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,225 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 774, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,226 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 778, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,226 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 771, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,227 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 785, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,227 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 786, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,228 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 790, file LevenbergMarquardtOptimizer.java
2019-04-16 09:21:08,241 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 791, file LevenbergMarquardtOptimizer.java
