2019-04-15 20:28:33,707 INFO main - command line arguments: [-jvm4testexecution  /usr/lib/jvm/java-1.8.0-openjdk-amd64/bin  -mode  jkali  -scope  package  -srcjavafolder  /src/java/  -srctestfolder  /src/test/  -binjavafolder  /target/classes/  -bintestfolder  /target/test-classes/  -location  /home/jan_gerling/astor/defect4j_tests/math_51/  -dependencies  ./examples/libs/junit-4.4.jar  -flthreshold  0.5  -maxtime  100  -stopfirst  true]
2019-04-15 20:28:43,851 INFO main - -Executing Gzoltar classpath: /home/jan_gerling/astor/./outputMutation/AstorMain-math_51//bin//default from 285 classes with test cases
2019-04-15 20:28:43,853 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar fault localization: min susp value parameter: 0.5
2019-04-15 20:28:44,499 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - -gz-Adding classpath: [/home/jan_gerling/astor/./outputMutation/AstorMain-math_51//bin//default, /home/jan_gerling/astor/./examples/libs/junit-4.4.jar]
2019-04-15 20:30:49,861 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest#testIssue631
2019-04-15 20:30:49,867 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.util.FastMathTest#checkMissingFastMathClasses
2019-04-15 20:30:49,877 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar Test Result Total:2941, fails: 2, GZoltar suspicious 24199
2019-04-15 20:30:49,894 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar found: 2 with susp > 0.5, we consider: 2
2019-04-15 20:30:49,904 INFO main - building model: /home/jan_gerling/astor/./outputMutation/AstorMain-math_51//src//default, compliance level: 8
2019-04-15 20:31:00,384 INFO main - 
---- Initial suspicious size: 0
2019-04-15 20:31:00,415 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 48, file MathConfigurationException.java
2019-04-15 20:31:14,774 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 369, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,774 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 371, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,775 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 370, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,775 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 373, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,776 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 374, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,776 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 375, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,777 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 376, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,777 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 377, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,777 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 380, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,778 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 384, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,778 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 387, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,779 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 386, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,779 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 389, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,780 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 390, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,780 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 392, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,780 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 393, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,781 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 391, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,781 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 383, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,782 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 399, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,782 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 402, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,783 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 403, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,783 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 401, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,783 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 411, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,784 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 409, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,785 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 417, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,785 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 420, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,786 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 418, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,786 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 422, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,786 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 397, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,787 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 431, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,787 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 441, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,788 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 444, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,789 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 447, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,789 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 446, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,789 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 443, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,790 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 440, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,790 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 316, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,791 INFO main - --ModificationPoint:CtWhileImpl, suspValue 0.0, line 248, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,791 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 482, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,791 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 481, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,792 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 485, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,792 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 484, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,793 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 489, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,793 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 491, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,793 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 490, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,794 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 493, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,794 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 487, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,795 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 498, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,795 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 501, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,795 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 502, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,796 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 503, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,796 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 499, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,797 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 505, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,797 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 506, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,797 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 509, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,798 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 507, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,798 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 515, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,799 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 516, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,799 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 520, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,799 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 518, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,800 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 522, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,800 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 527, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,801 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 526, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,801 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 529, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,801 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 531, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,802 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 523, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,802 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 533, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,803 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 517, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,803 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 542, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,804 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 541, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,804 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 544, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,804 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 545, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,805 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 538, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,805 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 547, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,806 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 548, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,806 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 551, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,806 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 549, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,807 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 556, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,807 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 558, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,808 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 557, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,808 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 565, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,808 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 564, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,809 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 567, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,809 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 570, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,810 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 568, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,810 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 572, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,811 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 574, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,811 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 578, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,811 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 575, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,812 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 582, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,812 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 583, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,813 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 587, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,813 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 595, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,814 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 593, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,814 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 599, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,815 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 600, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,815 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 602, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,816 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 601, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,816 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 597, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,817 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 607, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,817 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 606, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,818 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 610, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,818 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 614, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,818 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 616, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,819 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 615, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,819 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 613, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,820 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 620, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,820 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 561, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,820 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 653, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,821 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 652, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,821 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 655, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,822 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 656, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,822 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 650, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,822 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 665, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,823 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 667, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,823 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 666, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,824 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 669, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,824 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 674, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,825 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 682, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,825 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 683, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,826 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 684, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,826 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 686, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,827 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 687, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,827 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 688, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,827 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 690, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,828 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 691, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,828 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 692, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,829 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 685, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,829 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 697, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,829 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 698, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,830 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 699, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,830 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 700, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,831 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 704, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,831 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 705, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,832 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 706, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,832 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 707, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,832 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 703, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,833 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 680, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,833 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 675, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,834 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 714, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,834 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 715, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,835 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 660, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,835 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 720, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,835 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 723, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,836 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 722, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,836 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 726, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,837 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 725, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,837 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 721, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,837 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 734, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,838 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 733, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,838 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 736, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,839 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 730, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,839 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 729, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,839 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 742, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,840 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 741, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,840 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 772, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,841 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 773, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,841 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 775, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,841 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 776, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,842 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 774, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,842 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 778, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,843 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 771, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,843 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 785, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,843 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 786, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,844 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 790, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,844 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 791, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,845 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 789, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,845 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 794, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,845 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 793, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,846 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 798, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,846 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 799, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,847 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 797, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,847 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 787, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,848 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 803, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,848 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 802, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,849 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 806, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,849 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 807, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,850 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 808, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,850 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 811, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,850 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 812, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,851 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 813, file LevenbergMarquardtOptimizer.java
2019-04-15 20:31:14,852 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 814, file LevenbergMarquardtOptimizer.java
