2019-04-17 08:13:23,219 INFO main - command line arguments: [-jvm4testexecution  /usr/lib/jvm/java-1.8.0-openjdk-amd64/bin  -mode  jkali  -scope  local  -srcjavafolder  /src/java/  -srctestfolder  /src/test/  -binjavafolder  /target/classes/  -bintestfolder  /target/test-classes/  -location  /home/jan_gerling/astor/defect4j_tests/math_51/  -dependencies  ./examples/libs/junit-4.4.jar  -flthreshold  0.5  -maxtime  100  -stopfirst  true]
2019-04-17 08:13:35,527 INFO main - -Executing Gzoltar classpath: /home/jan_gerling/astor/./outputMutation/AstorMain-math_51//bin//default from 285 classes with test cases
2019-04-17 08:13:35,529 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar fault localization: min susp value parameter: 0.5
2019-04-17 08:13:36,168 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - -gz-Adding classpath: [/home/jan_gerling/astor/./outputMutation/AstorMain-math_51//bin//default, /home/jan_gerling/astor/./examples/libs/junit-4.4.jar]
2019-04-17 08:15:38,579 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest#testIssue631
2019-04-17 08:15:38,582 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Test failt: org.apache.commons.math.util.FastMathTest#checkMissingFastMathClasses
2019-04-17 08:15:38,591 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar Test Result Total:2941, fails: 2, GZoltar suspicious 24199
2019-04-17 08:15:38,603 INFO fr.inria.astor.core.faultlocalization.GZoltarFaultLocalization - Gzoltar found: 2 with susp > 0.5, we consider: 2
2019-04-17 08:15:38,613 INFO main - building model: /home/jan_gerling/astor/./outputMutation/AstorMain-math_51//src//default, compliance level: 8
2019-04-17 08:15:48,299 INFO main - 
---- Initial suspicious size: 0
2019-04-17 08:15:48,328 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 48, file MathConfigurationException.java
2019-04-17 08:16:01,587 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 75, file SimplexSolver.java
2019-04-17 08:16:01,587 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 76, file SimplexSolver.java
2019-04-17 08:16:01,587 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 74, file SimplexSolver.java
2019-04-17 08:16:01,587 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 72, file SimplexSolver.java
2019-04-17 08:16:01,588 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 79, file SimplexSolver.java
2019-04-17 08:16:01,588 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 90, file SimplexSolver.java
2019-04-17 08:16:01,588 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 91, file SimplexSolver.java
2019-04-17 08:16:01,588 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 93, file SimplexSolver.java
2019-04-17 08:16:01,588 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 94, file SimplexSolver.java
2019-04-17 08:16:01,588 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 97, file SimplexSolver.java
2019-04-17 08:16:01,588 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 98, file SimplexSolver.java
2019-04-17 08:16:01,588 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 100, file SimplexSolver.java
2019-04-17 08:16:01,588 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 102, file SimplexSolver.java
2019-04-17 08:16:01,588 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 103, file SimplexSolver.java
2019-04-17 08:16:01,588 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 101, file SimplexSolver.java
2019-04-17 08:16:01,589 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 99, file SimplexSolver.java
2019-04-17 08:16:01,589 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 96, file SimplexSolver.java
2019-04-17 08:16:01,589 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 92, file SimplexSolver.java
2019-04-17 08:16:01,589 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 110, file SimplexSolver.java
2019-04-17 08:16:01,589 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 116, file SimplexSolver.java
2019-04-17 08:16:01,589 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 117, file SimplexSolver.java
2019-04-17 08:16:01,589 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 120, file SimplexSolver.java
2019-04-17 08:16:01,589 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 118, file SimplexSolver.java
2019-04-17 08:16:01,589 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 115, file SimplexSolver.java
2019-04-17 08:16:01,589 INFO main - --ModificationPoint:CtForEachImpl, suspValue 0.0, line 114, file SimplexSolver.java
2019-04-17 08:16:01,590 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 111, file SimplexSolver.java
2019-04-17 08:16:01,590 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 109, file SimplexSolver.java
2019-04-17 08:16:01,590 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 125, file SimplexSolver.java
2019-04-17 08:16:01,590 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 137, file SimplexSolver.java
2019-04-17 08:16:01,590 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 139, file SimplexSolver.java
2019-04-17 08:16:01,590 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 140, file SimplexSolver.java
2019-04-17 08:16:01,590 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 142, file SimplexSolver.java
2019-04-17 08:16:01,590 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 141, file SimplexSolver.java
2019-04-17 08:16:01,590 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 146, file SimplexSolver.java
2019-04-17 08:16:01,590 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 147, file SimplexSolver.java
2019-04-17 08:16:01,590 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 152, file SimplexSolver.java
2019-04-17 08:16:01,590 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 153, file SimplexSolver.java
2019-04-17 08:16:01,591 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 151, file SimplexSolver.java
2019-04-17 08:16:01,591 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 150, file SimplexSolver.java
2019-04-17 08:16:01,591 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 169, file SimplexSolver.java
2019-04-17 08:16:01,591 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 168, file SimplexSolver.java
2019-04-17 08:16:01,591 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 173, file SimplexSolver.java
2019-04-17 08:16:01,591 INFO main - --ModificationPoint:CtWhileImpl, suspValue 0.0, line 172, file SimplexSolver.java
2019-04-17 08:16:01,591 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 178, file SimplexSolver.java
2019-04-17 08:16:01,591 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 177, file SimplexSolver.java
2019-04-17 08:16:01,591 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 185, file SimplexSolver.java
2019-04-17 08:16:01,591 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 189, file SimplexSolver.java
2019-04-17 08:16:01,591 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 190, file SimplexSolver.java
2019-04-17 08:16:01,592 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 193, file SimplexSolver.java
2019-04-17 08:16:01,592 INFO main - --ModificationPoint:CtWhileImpl, suspValue 0.0, line 192, file SimplexSolver.java
2019-04-17 08:16:01,592 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 195, file SimplexSolver.java
2019-04-17 08:16:01,603 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 117, file SimplexTableau.java
2019-04-17 08:16:01,603 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 135, file SimplexTableau.java
2019-04-17 08:16:01,604 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 136, file SimplexTableau.java
2019-04-17 08:16:01,604 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 137, file SimplexTableau.java
2019-04-17 08:16:01,604 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 138, file SimplexTableau.java
2019-04-17 08:16:01,604 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 139, file SimplexTableau.java
2019-04-17 08:16:01,605 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 140, file SimplexTableau.java
2019-04-17 08:16:01,605 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 142, file SimplexTableau.java
2019-04-17 08:16:01,605 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 144, file SimplexTableau.java
2019-04-17 08:16:01,605 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 146, file SimplexTableau.java
2019-04-17 08:16:01,606 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 147, file SimplexTableau.java
2019-04-17 08:16:01,606 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 155, file SimplexTableau.java
2019-04-17 08:16:01,606 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 154, file SimplexTableau.java
2019-04-17 08:16:01,606 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 157, file SimplexTableau.java
2019-04-17 08:16:01,607 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 159, file SimplexTableau.java
2019-04-17 08:16:01,607 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 158, file SimplexTableau.java
2019-04-17 08:16:01,607 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 162, file SimplexTableau.java
2019-04-17 08:16:01,607 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 161, file SimplexTableau.java
2019-04-17 08:16:01,608 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 165, file SimplexTableau.java
2019-04-17 08:16:01,608 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 164, file SimplexTableau.java
2019-04-17 08:16:01,608 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 168, file SimplexTableau.java
2019-04-17 08:16:01,609 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 167, file SimplexTableau.java
2019-04-17 08:16:01,609 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 170, file SimplexTableau.java
2019-04-17 08:16:01,609 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 181, file SimplexTableau.java
2019-04-17 08:16:01,609 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 183, file SimplexTableau.java
2019-04-17 08:16:01,610 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 184, file SimplexTableau.java
2019-04-17 08:16:01,610 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 188, file SimplexTableau.java
2019-04-17 08:16:01,610 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 187, file SimplexTableau.java
2019-04-17 08:16:01,610 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 190, file SimplexTableau.java
2019-04-17 08:16:01,611 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 191, file SimplexTableau.java
2019-04-17 08:16:01,611 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 192, file SimplexTableau.java
2019-04-17 08:16:01,611 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 194, file SimplexTableau.java
2019-04-17 08:16:01,611 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 195, file SimplexTableau.java
2019-04-17 08:16:01,612 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 199, file SimplexTableau.java
2019-04-17 08:16:01,612 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 198, file SimplexTableau.java
2019-04-17 08:16:01,612 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 204, file SimplexTableau.java
2019-04-17 08:16:01,612 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 205, file SimplexTableau.java
2019-04-17 08:16:01,613 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 207, file SimplexTableau.java
2019-04-17 08:16:01,613 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 208, file SimplexTableau.java
2019-04-17 08:16:01,613 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 211, file SimplexTableau.java
2019-04-17 08:16:01,613 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 215, file SimplexTableau.java
2019-04-17 08:16:01,614 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 214, file SimplexTableau.java
2019-04-17 08:16:01,614 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 220, file SimplexTableau.java
2019-04-17 08:16:01,614 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 224, file SimplexTableau.java
2019-04-17 08:16:01,615 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 226, file SimplexTableau.java
2019-04-17 08:16:01,615 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 225, file SimplexTableau.java
2019-04-17 08:16:01,615 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 223, file SimplexTableau.java
2019-04-17 08:16:01,615 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 232, file SimplexTableau.java
2019-04-17 08:16:01,616 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 233, file SimplexTableau.java
2019-04-17 08:16:01,616 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 234, file SimplexTableau.java
2019-04-17 08:16:01,616 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 230, file SimplexTableau.java
2019-04-17 08:16:01,616 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 206, file SimplexTableau.java
2019-04-17 08:16:01,617 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 238, file SimplexTableau.java
2019-04-17 08:16:01,617 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 247, file SimplexTableau.java
2019-04-17 08:16:01,617 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 249, file SimplexTableau.java
2019-04-17 08:16:01,617 INFO main - --ModificationPoint:CtForEachImpl, suspValue 0.0, line 248, file SimplexTableau.java
2019-04-17 08:16:01,618 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 251, file SimplexTableau.java
2019-04-17 08:16:01,618 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 261, file SimplexTableau.java
2019-04-17 08:16:01,618 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 260, file SimplexTableau.java
2019-04-17 08:16:01,618 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 265, file SimplexTableau.java
2019-04-17 08:16:01,619 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 274, file SimplexTableau.java
2019-04-17 08:16:01,619 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 283, file SimplexTableau.java
2019-04-17 08:16:01,619 INFO main - --ModificationPoint:CtUnaryOperatorImpl, suspValue 0.0, line 286, file SimplexTableau.java
2019-04-17 08:16:01,619 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 285, file SimplexTableau.java
2019-04-17 08:16:01,619 INFO main - --ModificationPoint:CtForEachImpl, suspValue 0.0, line 284, file SimplexTableau.java
2019-04-17 08:16:01,620 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 289, file SimplexTableau.java
2019-04-17 08:16:01,620 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 298, file SimplexTableau.java
2019-04-17 08:16:01,620 INFO main - --ModificationPoint:CtOperatorAssignmentImpl, suspValue 0.0, line 300, file SimplexTableau.java
2019-04-17 08:16:01,620 INFO main - --ModificationPoint:CtForEachImpl, suspValue 0.0, line 299, file SimplexTableau.java
2019-04-17 08:16:01,621 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 302, file SimplexTableau.java
2019-04-17 08:16:01,621 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 311, file SimplexTableau.java
2019-04-17 08:16:01,621 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 313, file SimplexTableau.java
2019-04-17 08:16:01,622 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 315, file SimplexTableau.java
2019-04-17 08:16:01,622 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 317, file SimplexTableau.java
2019-04-17 08:16:01,622 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 316, file SimplexTableau.java
2019-04-17 08:16:01,622 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 314, file SimplexTableau.java
2019-04-17 08:16:01,622 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 312, file SimplexTableau.java
2019-04-17 08:16:01,623 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 320, file SimplexTableau.java
2019-04-17 08:16:01,623 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 329, file SimplexTableau.java
2019-04-17 08:16:01,623 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 328, file SimplexTableau.java
2019-04-17 08:16:01,623 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 332, file SimplexTableau.java
2019-04-17 08:16:01,624 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 333, file SimplexTableau.java
2019-04-17 08:16:01,624 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 337, file SimplexTableau.java
2019-04-17 08:16:01,624 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 339, file SimplexTableau.java
2019-04-17 08:16:01,624 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 338, file SimplexTableau.java
2019-04-17 08:16:01,625 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 336, file SimplexTableau.java
2019-04-17 08:16:01,625 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 345, file SimplexTableau.java
2019-04-17 08:16:01,625 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 347, file SimplexTableau.java
2019-04-17 08:16:01,625 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 346, file SimplexTableau.java
2019-04-17 08:16:01,626 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 344, file SimplexTableau.java
2019-04-17 08:16:01,626 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 351, file SimplexTableau.java
2019-04-17 08:16:01,626 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 353, file SimplexTableau.java
2019-04-17 08:16:01,626 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 356, file SimplexTableau.java
2019-04-17 08:16:01,627 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 355, file SimplexTableau.java
2019-04-17 08:16:01,627 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 354, file SimplexTableau.java
2019-04-17 08:16:01,627 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 352, file SimplexTableau.java
2019-04-17 08:16:01,627 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 362, file SimplexTableau.java
2019-04-17 08:16:01,628 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 361, file SimplexTableau.java
2019-04-17 08:16:01,628 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 365, file SimplexTableau.java
2019-04-17 08:16:01,628 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 366, file SimplexTableau.java
2019-04-17 08:16:01,628 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 374, file SimplexTableau.java
2019-04-17 08:16:01,629 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 385, file SimplexTableau.java
2019-04-17 08:16:01,629 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 384, file SimplexTableau.java
2019-04-17 08:16:01,629 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 382, file SimplexTableau.java
2019-04-17 08:16:01,629 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 388, file SimplexTableau.java
2019-04-17 08:16:01,630 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 397, file SimplexTableau.java
2019-04-17 08:16:01,630 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 398, file SimplexTableau.java
2019-04-17 08:16:01,630 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 399, file SimplexTableau.java
2019-04-17 08:16:01,630 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 401, file SimplexTableau.java
2019-04-17 08:16:01,631 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 402, file SimplexTableau.java
2019-04-17 08:16:01,631 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 404, file SimplexTableau.java
2019-04-17 08:16:01,631 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 406, file SimplexTableau.java
2019-04-17 08:16:01,631 INFO main - --ModificationPoint:CtContinueImpl, suspValue 0.0, line 407, file SimplexTableau.java
2019-04-17 08:16:01,632 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 405, file SimplexTableau.java
2019-04-17 08:16:01,632 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 409, file SimplexTableau.java
2019-04-17 08:16:01,632 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 413, file SimplexTableau.java
2019-04-17 08:16:01,632 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 415, file SimplexTableau.java
2019-04-17 08:16:01,633 INFO main - --ModificationPoint:CtAssignmentImpl, suspValue 0.0, line 416, file SimplexTableau.java
2019-04-17 08:16:01,633 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 410, file SimplexTableau.java
2019-04-17 08:16:01,633 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 403, file SimplexTableau.java
2019-04-17 08:16:01,633 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 421, file SimplexTableau.java
2019-04-17 08:16:01,634 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 435, file SimplexTableau.java
2019-04-17 08:16:01,634 INFO main - --ModificationPoint:CtForImpl, suspValue 0.0, line 434, file SimplexTableau.java
2019-04-17 08:16:01,634 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 451, file SimplexTableau.java
2019-04-17 08:16:01,634 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 460, file SimplexTableau.java
2019-04-17 08:16:01,635 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 468, file SimplexTableau.java
2019-04-17 08:16:01,635 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 477, file SimplexTableau.java
2019-04-17 08:16:01,635 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 487, file SimplexTableau.java
2019-04-17 08:16:01,635 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 495, file SimplexTableau.java
2019-04-17 08:16:01,636 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 503, file SimplexTableau.java
2019-04-17 08:16:01,636 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 511, file SimplexTableau.java
2019-04-17 08:16:01,636 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 525, file SimplexTableau.java
2019-04-17 08:16:01,637 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 534, file SimplexTableau.java
2019-04-17 08:16:01,637 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 542, file SimplexTableau.java
2019-04-17 08:16:01,637 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 550, file SimplexTableau.java
2019-04-17 08:16:01,637 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 558, file SimplexTableau.java
2019-04-17 08:16:01,638 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 565, file SimplexTableau.java
2019-04-17 08:16:01,638 INFO main - --ModificationPoint:CtLocalVariableImpl, suspValue 0.0, line 570, file SimplexTableau.java
2019-04-17 08:16:01,638 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 571, file SimplexTableau.java
2019-04-17 08:16:01,638 INFO main - --ModificationPoint:CtIfImpl, suspValue 0.0, line 569, file SimplexTableau.java
2019-04-17 08:16:01,639 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 587, file SimplexTableau.java
2019-04-17 08:16:01,639 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 604, file SimplexTableau.java
2019-04-17 08:16:01,639 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 605, file SimplexTableau.java
2019-04-17 08:16:01,639 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 615, file SimplexTableau.java
2019-04-17 08:16:01,640 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 616, file SimplexTableau.java
2019-04-17 08:16:01,641 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 54, file AbstractUnivariateRealOptimizer.java
2019-04-17 08:16:01,641 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 59, file AbstractUnivariateRealOptimizer.java
2019-04-17 08:16:01,641 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 66, file AbstractUnivariateRealOptimizer.java
2019-04-17 08:16:01,641 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 72, file AbstractUnivariateRealOptimizer.java
2019-04-17 08:16:01,641 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 78, file AbstractUnivariateRealOptimizer.java
2019-04-17 08:16:01,641 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 84, file AbstractUnivariateRealOptimizer.java
2019-04-17 08:16:01,641 INFO main - --ModificationPoint:CtInvocationImpl, suspValue 0.0, line 99, file AbstractUnivariateRealOptimizer.java
2019-04-17 08:16:01,641 INFO main - --ModificationPoint:CtThrowImpl, suspValue 0.0, line 101, file AbstractUnivariateRealOptimizer.java
2019-04-17 08:16:01,641 INFO main - --ModificationPoint:CtReturnImpl, suspValue 0.0, line 103, file AbstractUnivariateRealOptimizer.java
